# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=17
# stan_version_patch=0
# init=random
# enable_random_init=1
# seed=35
# chain_id=3
# iter=2000
# warmup=1000
# save_warmup=1
# thin=1
# refresh=200
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.95
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=15
# sampler_t=NUTS(diag_e)
# sample_file=bayes/samples/performance.samples_3.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,shape1.1,shape1.2,shape1.3,shape1.4,shape1.5,shape1.6,shape1.7,shape1.8,shape1.9,shape1.10,shape1.11,shape1.12,shape1.13,shape1.14,shape2.1,shape2.2,shape2.3,shape2.4,shape2.5,shape2.6,shape2.7,shape2.8,shape2.9,shape2.10,shape2.11,shape2.12,shape2.13,shape2.14,stretch.1,stretch.2,stretch.3,stretch.4,stretch.5,stretch.6,stretch.7,stretch.8,stretch.9,stretch.10,stretch.11,stretch.12,stretch.13,stretch.14,min_max.1.1,min_max.2.1,min_max.3.1,min_max.4.1,min_max.5.1,min_max.6.1,min_max.7.1,min_max.8.1,min_max.9.1,min_max.10.1,min_max.11.1,min_max.12.1,min_max.13.1,min_max.14.1,min_max.1.2,min_max.2.2,min_max.3.2,min_max.4.2,min_max.5.2,min_max.6.2,min_max.7.2,min_max.8.2,min_max.9.2,min_max.10.2,min_max.11.2,min_max.12.2,min_max.13.2,min_max.14.2,nu.1,nu.2,nu.3,nu.4,nu.5,nu.6,nu.7,nu.8,nu.9,nu.10,nu.11,nu.12,nu.13,nu.14,mu_shape1,mu_shape2,mu_stretch,mu_min,mu_max,mu_nu,x_min.1,x_min.2,x_min.3,x_min.4,x_min.5,x_min.6,x_min.7,x_min.8,x_min.9,x_min.10,x_min.11,x_min.12,x_min.13,x_min.14,x_max.1,x_max.2,x_max.3,x_max.4,x_max.5,x_max.6,x_max.7,x_max.8,x_max.9,x_max.10,x_max.11,x_max.12,x_max.13,x_max.14
-272.369,0.910931,0.00809204,9,511,0,317.923,5.20745,4.25229,2.67997,2.14884,2.29044,3.24332,2.32628,2.01043,2.03069,3.73655,4.81367,2.54082,3.28704,2.93805,4.32388,3.99458,2.84636,2.22425,2.0635,2.34491,2.44086,2.31319,3.57942,3.13333,4.49718,2.49412,2.74019,3.19121,0.312928,0.513878,2.04599,0.536106,1.19637,1.29431,1.12984,0.983479,0.349386,1.03225,0.78113,1.164,1.00827,1.76347,-0.0181407,-0.783026,-1.14228,1.00736,-0.946562,-1.73966,-1.2039,0.396749,1.87592,-0.576649,-1.28032,-0.691309,-0.840194,-0.506623,4.38574,4.77693,5.0953,4.41741,4.85419,4.7364,4.99324,5.27376,3.72058,4.3271,4.87821,5.04775,4.33031,4.91691,9.69602,4.12228,11.1855,8.45485,9.46186,10.1534,6.43748,7.0157,10.4971,5.8834,5.57897,6.06867,5.17665,16.1007,2.8888,3.13318,1.1706,-0.498505,5.11051,0.637855,-0.0181407,-0.783026,-1.14228,1.00736,-0.946562,-1.73966,-1.2039,0.396749,1.87592,-0.576649,-1.28032,-0.691309,-0.840194,-0.506623,4.38574,4.77693,5.0953,4.41741,4.85419,4.7364,4.99324,5.27376,3.72058,4.3271,4.87821,5.04775,4.33031,4.91691
-275.732,0.954073,0.00775208,9,511,0,318.652,4.25516,3.30648,2.68955,2.62466,2.8637,3.54271,2.10901,2.02152,2.02319,3.31255,3.89408,2.87797,2.50284,3.06881,2.89671,3.21419,2.56755,2.80762,2.78499,2.72168,2.16387,2.65578,3.58426,3.54251,3.36395,2.32346,4.32469,2.13537,0.253723,0.868811,1.85709,0.46932,1.03232,1.14387,1.1335,0.600998,0.202551,0.723602,0.720052,1.58453,0.900588,2.31503,0.335853,0.2513,-1.34768,1.01425,-0.987018,-1.32987,-0.186701,0.304196,1.65135,-0.422328,-0.170589,-0.850184,-0.0610715,-0.557113,4.22226,4.42901,5.05127,4.49076,4.76186,4.80263,4.63708,5.5629,4.44754,4.60357,4.46659,4.79258,4.91453,4.28516,8.54342,6.22079,13.7325,7.41802,8.42283,9.7749,4.91437,5.39509,13.7562,5.5548,6.23318,8.29569,6.15079,19.5571,3.21951,2.72549,0.736843,0.167421,4.76837,0.626174,0.335853,0.2513,-1.34768,1.01425,-0.987018,-1.32987,-0.186701,0.304196,1.65135,-0.422328,-0.170589,-0.850184,-0.0610715,-0.557113,4.22226,4.42901,5.05127,4.49076,4.76186,4.80263,4.63708,5.5629,4.44754,4.60357,4.46659,4.79258,4.91453,4.28516
-281.318,0.96894,0.00788849,10,1023,0,331.914,4.47472,3.12519,2.39994,2.30076,2.54243,2.5406,2.0844,2.23348,3.41387,2.60249,2.11096,2.42111,2.57475,2.12759,3.19393,3.69996,2.40164,3.20721,2.31937,2.43249,2.12535,2.54578,4.21315,3.22837,2.48055,2.01536,2.8336,3.43255,0.247433,0.51826,1.87519,0.399965,0.99884,1.52948,1.46188,0.658681,0.195479,1.09414,1.38314,0.923534,1.02869,2.0365,0.637921,-0.362854,-1.05399,1.1431,-1.77742,-0.24553,-0.162702,-0.221205,1.21078,0.392088,1.19817,-1.65502,-0.364521,0.474274,4.19258,4.81216,5.08678,4.76556,5.10887,4.75165,4.76808,5.53429,3.82995,4.63422,4.43186,5.01733,4.56739,5.2233,9.18799,3.69178,10.83,7.51616,8.63274,11.8745,7.63684,5.80387,10.8954,7.50821,4.94325,4.58149,6.75982,12.9861,2.8792,2.90297,1.07166,0.689155,5.09692,0.68896,0.637921,-0.362854,-1.05399,1.1431,-1.77742,-0.24553,-0.162702,-0.221205,1.21078,0.392088,1.19817,-1.65502,-0.364521,0.474274,4.19258,4.81216,5.08678,4.76556,5.10887,4.75165,4.76808,5.53429,3.82995,4.63422,4.43186,5.01733,4.56739,5.2233
-269.39,0.923117,0.00819419,9,511,0,324.589,4.1946,2.96066,2.16972,2.56025,2.8332,2.84144,2.45615,3.89129,3.50912,3.62158,4.45712,3.0286,2.85847,2.14713,4.04676,3.36128,2.00531,4.46673,2.44599,2.60198,3.21502,3.20162,3.19947,3.90008,5.43123,3.47696,3.05792,2.0759,0.264923,0.699123,2.123,0.377836,1.00763,1.26229,1.06819,0.582526,0.162718,0.726501,0.957685,1.35292,0.863868,2.11903,0.558851,-0.337025,-0.674696,0.891955,-1.80724,-1.10998,-0.595469,-1.08777,0.840918,-1.02385,-0.758835,-0.903347,-0.473055,0.151951,4.4285,4.67912,4.84633,5.25226,4.87923,5.04744,5.25384,5.22439,3.83246,4.73749,4.96782,5.28507,4.56981,4.4696,7.57405,5.50772,11.9902,8.10677,8.61495,8.55074,5.95408,5.00993,11.262,5.51515,6.0358,7.84234,5.70762,15.8164,3.20655,3.34489,0.78767,-0.820463,4.48072,0.641025,0.558851,-0.337025,-0.674696,0.891955,-1.80724,-1.10998,-0.595469,-1.08777,0.840918,-1.02385,-0.758835,-0.903347,-0.473055,0.151951,4.4285,4.67912,4.84633,5.25226,4.87923,5.04744,5.25384,5.22439,3.83246,4.73749,4.96782,5.28507,4.56981,4.4696
-272.713,0.964112,0.00798545,8,511,0,323.168,4.47312,4.67756,2.12182,2.54674,3.00027,2.4874,2.72792,2.51954,4.84311,3.80943,3.37832,3.027,2.76835,2.06005,4.81866,4.28054,2.04052,4.02652,3.40505,2.58268,2.30618,4.49685,4.27545,5.2833,2.88237,2.61209,3.78308,2.17097,0.265806,0.566229,2.24009,0.466773,1.00008,1.52824,1.15496,0.575044,0.189497,0.775789,0.751576,0.995245,0.948328,2.13547,0.327422,-0.753133,-0.431765,0.984195,-0.963626,-0.240747,-0.933939,-0.593888,0.619303,-0.735329,-0.302153,-1.19891,-0.384755,0.205561,4.45013,4.79951,4.68104,5.02991,5.1521,4.79492,4.78933,6.26293,4.24884,4.89811,4.487,4.73961,4.76278,4.57306,8.43005,4.71951,10.6129,8.8002,5.8929,10.3888,5.89514,5.50888,11.0291,7.11596,6.50524,5.64165,6.33118,15.1172,3.18857,3.3458,0.875084,-0.806387,5.08008,0.645343,0.327422,-0.753133,-0.431765,0.984195,-0.963626,-0.240747,-0.933939,-0.593888,0.619303,-0.735329,-0.302153,-1.19891,-0.384755,0.205561,4.45013,4.79951,4.68104,5.02991,5.1521,4.79492,4.78933,6.26293,4.24884,4.89811,4.487,4.73961,4.76278,4.57306
-281.085,0.938242,0.00823743,9,511,0,320.939,4.46087,3.44829,2.07407,2.93178,2.76159,2.39399,2.28949,2.4106,4.34972,3.72043,3.53755,2.99571,2.76044,2.05925,4.37938,2.43232,2.05185,4.61424,2.92741,3.29879,2.26518,3.76723,3.5198,3.54762,3.56748,2.51544,2.98096,2.11992,0.199034,0.693042,2.36847,0.354719,0.92442,1.4252,1.04462,0.514748,0.129155,0.925615,0.785245,0.991471,1.00389,2.06588,0.20454,-0.795084,-0.521471,0.624524,-1.23936,-0.0922932,-0.364421,-0.564856,0.941844,-1.13675,-0.36184,-2.12284,-0.302149,0.296959,4.55077,4.72641,4.74012,5.10077,5.08532,5.19618,4.89992,6.47621,4.00746,4.64247,4.67085,5.10346,4.40844,4.71411,8.49117,5.42827,10.611,8.71761,6.73138,10.9434,6.23845,5.49162,11.4633,7.15167,5.86404,6.24798,6.32073,13.7454,3.03398,3.22736,0.758063,-0.962081,5.15553,0.74199,0.20454,-0.795084,-0.521471,0.624524,-1.23936,-0.0922932,-0.364421,-0.564856,0.941844,-1.13675,-0.36184,-2.12284,-0.302149,0.296959,4.55077,4.72641,4.74012,5.10077,5.08532,5.19618,4.89992,6.47621,4.00746,4.64247,4.67085,5.10346,4.40844,4.71411
-264.683,0.999052,0.00819757,9,511,0,317.158,5.05466,3.25991,2.06265,2.93265,2.92878,2.5557,2.71986,2.56449,3.67791,3.68162,4.01963,2.81253,3.05787,2.09167,3.57507,4.19143,2.28402,3.57351,2.44705,2.64146,2.12941,3.98743,3.58696,4.66752,4.87789,2.34973,2.99236,2.29808,0.285657,0.681775,1.85788,0.566513,0.797368,1.59553,1.36504,0.530847,0.169771,1.17096,0.698667,0.909355,1.03049,1.9798,0.241621,-0.10842,-0.187631,0.869175,-1.87538,-0.1692,-1.16222,-0.567529,0.954644,-0.181399,-0.246011,-1.00616,-0.901329,0.215373,4.21927,4.89313,5.05524,4.50697,5.01897,4.76683,4.60379,6.57901,3.87431,4.73678,4.75741,4.86831,4.39128,4.75015,8.39342,5.38096,9.49214,7.28839,7.42429,10.8534,7.04942,5.60773,12.8928,8.63879,5.09027,4.72826,6.63562,15.6772,3.09527,3.42203,0.630753,-0.00881661,4.97644,0.636828,0.241621,-0.10842,-0.187631,0.869175,-1.87538,-0.1692,-1.16222,-0.567529,0.954644,-0.181399,-0.246011,-1.00616,-0.901329,0.215373,4.21927,4.89313,5.05524,4.50697,5.01897,4.76683,4.60379,6.57901,3.87431,4.73678,4.75741,4.86831,4.39128,4.75015
-267.221,0.993956,0.00887115,9,511,0,311.083,3.58271,3.46907,2.32499,2.58121,2.29796,3.44699,3.31061,3.10965,4.9379,3.79023,2.74257,2.97695,3.31768,3.03658,3.48715,4.06837,2.30241,5.49308,2.16527,4.35379,2.22552,2.64647,3.94534,4.51433,4.08615,2.06896,2.73316,3.27077,0.383345,0.772716,2.01435,0.403164,1.09389,1.19631,0.884517,0.698009,0.130185,0.585587,1.16031,1.25989,0.863192,1.84757,1.0361,0.317661,-1.11624,0.962485,-1.38038,-1.20659,-2.48079,-0.429256,0.0419212,-1.03907,0.63321,-1.94267,-0.807898,-0.557485,4.35471,4.5009,5.0486,5.47129,5.02679,5.34835,4.76199,4.78765,3.9024,4.65375,5.02149,4.65645,4.17588,4.96914,8.43089,4.78089,16.2017,8.21842,9.19127,9.3022,4.84023,5.11224,11.1841,3.55207,6.7333,8.34735,5.00574,17.1207,3.5252,3.14605,1.17864,-0.342021,4.94292,0.619497,1.0361,0.317661,-1.11624,0.962485,-1.38038,-1.20659,-2.48079,-0.429256,0.0419212,-1.03907,0.63321,-1.94267,-0.807898,-0.557485,4.35471,4.5009,5.0486,5.47129,5.02679,5.34835,4.76199,4.78765,3.9024,4.65375,5.02149,4.65645,4.17588,4.96914
-268.677,0.956855,0.00952922,9,511,0,300.085,4.02739,4.90634,2.32468,3.32762,3.53311,2.82779,2.94188,2.16143,2.8909,3.95721,3.27907,2.61865,2.53904,5.23794,4.87119,4.62294,2.97028,3.65146,3.15375,2.34597,2.54005,3.3355,3.89145,4.10838,3.11686,2.09678,4.55734,3.37277,0.301554,0.524231,1.88708,0.557358,0.946635,1.44968,1.25257,0.523701,0.179449,1.0719,0.758601,1.02228,1.16552,1.24325,0.67435,-1.54,-0.428895,0.649089,-2.0723,-0.826431,-1.63195,-0.135007,1.27664,-1.02942,-0.0590705,-1.5203,0.171352,-3.51741,4.61099,4.72387,5.20286,4.56506,5.06867,4.61754,4.95526,6.8784,4.11409,4.66153,4.83297,4.70755,4.73991,4.81624,8.40183,4.96312,10.1276,6.99166,9.10507,11.6237,8.01374,6.06646,12.5948,8.67904,5.2195,5.62452,6.74542,16.4143,3.15807,3.48336,0.765014,-0.364248,4.71054,0.566149,0.67435,-1.54,-0.428895,0.649089,-2.0723,-0.826431,-1.63195,-0.135007,1.27664,-1.02942,-0.0590705,-1.5203,0.171352,-3.51741,4.61099,4.72387,5.20286,4.56506,5.06867,4.61754,4.95526,6.8784,4.11409,4.66153,4.83297,4.70755,4.73991,4.81624
-276.06,0.990105,0.0097246,9,511,0,314.418,4.79944,4.66687,2.63024,3.57859,2.35086,3.44609,3.01151,3.12019,4.7487,2.31272,3.04268,2.79874,2.19392,3.4315,3.91347,3.72625,2.68696,3.47366,2.21168,3.54872,3.43047,2.75811,3.3262,3.32236,4.48382,2.6455,2.2628,2.3432,0.305467,0.541833,1.9031,0.317753,1.15077,1.26044,1.04564,0.794885,0.145905,0.88623,1.14216,1.04394,1.06243,1.61456,0.0902842,-0.632327,-1.31936,0.147119,-1.73276,-0.876917,-1.07114,-0.419657,0.238051,0.560161,0.55634,-1.4653,-0.571983,-1.70497,4.24235,4.4447,5.11475,4.62108,4.93273,5.0737,4.94525,4.96925,4.05187,4.75611,5.00915,4.88553,4.2621,4.58522,8.15843,4.80414,16.2686,8.33551,9.36784,8.51374,4.91529,5.12031,11.4361,4.36124,5.81198,6.73035,5.4924,14.1451,3.57054,3.05787,1.05869,-0.754578,4.95166,0.634352,0.0902842,-0.632327,-1.31936,0.147119,-1.73276,-0.876917,-1.07114,-0.419657,0.238051,0.560161,0.55634,-1.4653,-0.571983,-1.70497,4.24235,4.4447,5.11475,4.62108,4.93273,5.0737,4.94525,4.96925,4.05187,4.75611,5.00915,4.88553,4.2621,4.58522
-284.531,0.963488,0.0103848,9,511,0,326.81,2.79357,3.11612,2.47067,2.89873,2.80697,3.10649,2.1127,2.73262,4.70098,4.19326,2.94461,2.78086,2.14154,4.25488,4.25064,3.29764,2.54073,4.41344,3.25624,2.41796,2.09082,4.68671,2.1202,4.16003,2.56789,2.20287,4.50406,4.33837,0.293595,0.791603,1.69479,0.46883,0.888458,1.40372,1.47136,0.42044,0.134714,0.861624,0.809411,1.081,1.27722,1.52596,1.28796,0.570921,-0.873691,1.07557,-1.14961,-1.39491,-0.748861,-1.48426,-0.103758,-1.09001,-0.00963685,-1.41422,0.448352,-1.43756,4.50436,4.54384,5.07609,4.79611,5.28338,4.9961,4.60201,7.09591,3.97202,4.96894,4.51015,4.88459,5.0958,5.1329,8.5976,5.49992,10.383,7.2526,8.2522,12.0205,7.3723,5.19776,12.0979,6.78697,5.51067,5.67819,6.02201,14.6424,3.10569,3.36612,0.557214,-0.10054,4.77822,0.570888,1.28796,0.570921,-0.873691,1.07557,-1.14961,-1.39491,-0.748861,-1.48426,-0.103758,-1.09001,-0.00963685,-1.41422,0.448352,-1.43756,4.50436,4.54384,5.07609,4.79611,5.28338,4.9961,4.60201,7.09591,3.97202,4.96894,4.51015,4.88459,5.0958,5.1329
-272.545,0.994008,0.0106905,9,511,0,318.622,3.26017,2.61756,2.60344,2.58597,2.52911,2.92567,2.11596,4.21511,3.7645,3.15627,3.46711,2.573,2.12362,3.79281,3.87256,4.31006,2.30662,3.6845,2.31109,2.26697,2.03055,3.64763,2.07761,4.35717,2.29998,2.28942,3.89761,3.06318,0.262329,0.968463,1.99259,0.498037,1.00395,1.26039,1.36134,0.492063,0.18209,0.767074,0.928434,1.04409,1.08877,1.48465,1.26546,0.454062,-1.65134,0.916387,-1.18337,-0.927453,-0.160378,-1.73296,0.679045,-0.860125,0.171055,-1.50887,0.325597,-1.55937,4.48607,5.16016,5.04187,4.90881,4.84405,4.75972,4.5162,5.30814,3.97585,5.09423,4.19876,4.94664,4.91007,4.91605,8.12953,5.13391,12.0207,8.62413,7.25593,9.88926,7.34286,4.52135,12.7945,5.61685,5.93775,6.36836,6.71275,13.443,3.07645,3.1838,0.75166,0.13338,5.21403,0.577306,1.26546,0.454062,-1.65134,0.916387,-1.18337,-0.927453,-0.160378,-1.73296,0.679045,-0.860125,0.171055,-1.50887,0.325597,-1.55937,4.48607,5.16016,5.04187,4.90881,4.84405,4.75972,4.5162,5.30814,3.97585,5.09423,4.19876,4.94664,4.91007,4.91605
-262.643,0.897586,0.0114706,9,511,0,304.295,3.79131,3.32036,3.16719,3.15797,2.77616,2.87636,2.29329,2.97231,3.03978,2.51301,3.2245,2.69952,2.99645,3.69297,2.89345,2.62344,2.88939,3.53573,2.62198,3.13066,2.5,2.54828,2.32625,2.81804,3.12714,2.32602,2.50343,3.58273,0.532619,0.787408,1.95387,0.377986,0.957774,1.43338,1.05418,0.502484,0.158703,1.07716,1.00062,1.19045,1.09281,1.74522,1.29889,-0.761956,-1.68211,0.466533,-1.88933,-0.731211,-0.551191,-1.70303,0.925026,0.0235654,0.00300044,-1.72872,-0.4858,-0.92821,4.09896,4.38703,5.05455,4.81225,5.00481,5.02162,4.83469,5.43882,3.89862,4.3523,4.68962,4.97168,4.27074,4.87817,9.54165,5.0069,12.296,6.34226,9.07282,11.3216,6.54508,5.86778,11.0797,5.51501,6.63018,8.21331,6.00105,19.4032,3.14548,2.91721,1.02032,-0.777982,4.2021,0.612323,1.29889,-0.761956,-1.68211,0.466533,-1.88933,-0.731211,-0.551191,-1.70303,0.925026,0.0235654,0.00300044,-1.72872,-0.4858,-0.92821,4.09896,4.38703,5.05455,4.81225,5.00481,5.02162,4.83469,5.43882,3.89862,4.3523,4.68962,4.97168,4.27074,4.87817
-261.613,0.999925,0.0107921,9,511,0,301.54,3.1351,2.82509,2.62528,2.25641,3.25889,3.66928,2.72078,2.97095,3.49426,4.43651,2.80236,3.2372,4.16323,3.17736,2.87927,3.45168,2.28544,4.64691,2.56166,3.83057,3.13523,3.19236,4.08363,4.1593,3.75763,3.47252,4.77503,3.54451,0.251438,0.641779,1.86154,0.459723,0.909725,1.17334,1.04443,0.533424,0.130136,0.624266,0.899515,0.899713,0.850813,1.64401,0.99169,0.111768,-2.07943,1.1132,-2.35894,-1.81352,-1.20948,-0.964136,0.557434,-1.13564,0.719021,-1.18462,-1.15724,-0.515221,4.25109,5.03184,5.06876,5.0798,4.90961,5.291,5.24711,5.70989,4.38305,4.65444,4.76413,5.22119,4.56223,4.95937,7.79086,4.9055,11.422,8.55775,9.41803,9.56906,7.56932,6.46372,11.5025,6.62528,5.40289,5.27403,6.09935,13.4416,2.77356,3.72542,0.74866,-0.349797,5.43733,0.585983,0.99169,0.111768,-2.07943,1.1132,-2.35894,-1.81352,-1.20948,-0.964136,0.557434,-1.13564,0.719021,-1.18462,-1.15724,-0.515221,4.25109,5.03184,5.06876,5.0798,4.90961,5.291,5.24711,5.70989,4.38305,4.65444,4.76413,5.22119,4.56223,4.95937
-259.921,0.992118,0.0116683,9,511,0,293.107,3.22278,3.67442,2.76838,2.54702,2.67083,2.59621,3.69913,3.34015,3.50349,2.58323,3.57437,3.05341,2.5906,3.26723,2.9721,2.65272,2.28903,4.65852,2.52002,2.55707,3.64212,2.47248,3.51795,2.49382,4.09558,3.14324,4.53538,3.89694,0.271802,0.662701,1.84673,0.398722,1.06901,1.28615,0.900111,0.584341,0.157392,1.13588,0.772393,1.15178,0.822499,1.68154,0.753427,-1.26582,-2.23163,0.915723,-1.36264,-0.386347,-1.78217,-1.4038,0.74889,-0.609057,-0.140962,-1.58655,-0.189784,-0.749049,4.34293,4.7444,5.02184,4.9712,4.97701,4.71052,4.99924,5.19207,4.26354,4.27553,4.78403,5.19274,4.98593,5.11177,8.2591,5.81807,12.4803,7.85526,8.99906,9.16583,4.91428,5.86173,12.7188,5.76611,4.98493,7.57923,5.87442,15.7773,2.93876,2.72326,1.02283,-0.621681,5.07844,0.537467,0.753427,-1.26582,-2.23163,0.915723,-1.36264,-0.386347,-1.78217,-1.4038,0.74889,-0.609057,-0.140962,-1.58655,-0.189784,-0.749049,4.34293,4.7444,5.02184,4.9712,4.97701,4.71052,4.99924,5.19207,4.26354,4.27553,4.78403,5.19274,4.98593,5.11177
-263.927,0.930415,0.0124783,8,255,0,305.143,3.7285,5.46997,2.66123,2.19965,2.3004,2.95394,2.98554,3.31212,5.04576,2.82428,3.29023,3.38231,2.66848,2.65408,3.65884,5.33969,2.47482,3.22729,2.62141,2.81853,3.08248,4.33764,3.01893,2.45186,4.23932,2.33652,3.90107,2.67008,0.324596,0.523925,1.79966,0.359957,1.29495,1.49004,0.958641,0.511746,0.147674,1.07209,0.817711,1.16026,0.924506,1.85792,1.11877,-1.36335,-1.16673,0.966205,-0.418787,-0.855958,-1.56869,-1.31998,0.843556,0.131673,0.284839,-1.87028,-0.347217,-0.263962,4.23074,4.71614,5.01885,5.2944,4.96954,4.81151,5.13267,6.07958,3.35212,4.3019,4.71984,4.80786,4.67488,4.73408,8.44166,5.55039,11.2904,6.52598,7.95702,10.8458,7.4656,4.94436,12.17,7.58857,5.33035,7.58545,5.22081,13.0497,3.54096,3.32157,1.4186,-0.374372,5.34583,0.615635,1.11877,-1.36335,-1.16673,0.966205,-0.418787,-0.855958,-1.56869,-1.31998,0.843556,0.131673,0.284839,-1.87028,-0.347217,-0.263962,4.23074,4.71614,5.01885,5.2944,4.96954,4.81151,5.13267,6.07958,3.35212,4.3019,4.71984,4.80786,4.67488,4.73408
-271.8,0.998068,0.0122741,9,511,0,309.146,5.01623,4.86832,2.12438,2.40633,2.36381,2.35367,2.60371,3.56059,3.77489,2.05056,2.97986,3.32924,4.03403,4.21154,3.4119,2.12431,2.46843,3.54527,2.30739,2.51304,2.39297,2.95514,3.8191,3.68404,3.49925,2.7593,3.78413,2.92878,0.321569,0.558945,2.08355,0.667011,1.11596,1.30599,1.01922,0.586792,0.166865,1.29017,1.06154,0.952556,0.83436,1.69915,0.496621,-1.69278,-0.433354,1.26709,-1.23757,-0.411115,-1.11755,-2.49566,0.592804,0.740779,0.486896,-1.4396,-2.36046,-1.9611,4.20268,4.15254,5.06603,4.52191,4.92636,4.86455,4.91895,5.46975,4.22013,4.98753,4.55484,4.78118,4.55505,4.61411,9.13199,5.64716,13.0712,9.2564,10.142,10.2629,6.79383,6.44994,11.0132,5.68922,6.56952,4.45875,6.35242,21.8489,2.94623,3.04942,0.562664,-0.632028,4.09064,0.604385,0.496621,-1.69278,-0.433354,1.26709,-1.23757,-0.411115,-1.11755,-2.49566,0.592804,0.740779,0.486896,-1.4396,-2.36046,-1.9611,4.20268,4.15254,5.06603,4.52191,4.92636,4.86455,4.91895,5.46975,4.22013,4.98753,4.55484,4.78118,4.55505,4.61411
-268.736,0.89277,0.0132256,8,255,0,321.409,5.12506,4.03207,2.13096,3.02404,2.90737,2.81728,3.46461,3.96352,5.07907,2.03094,2.8725,2.75489,3.98896,3.59473,3.57034,2.45328,2.42379,2.87106,2.10541,2.3292,3.60431,2.7401,2.79001,3.61573,3.41982,3.67959,2.74111,2.56037,0.360736,0.555655,2.14316,0.492173,1.14637,1.45255,1.08601,0.497818,0.147909,1.20511,1.17078,0.830881,0.790376,1.58206,0.349828,-1.94949,-0.475813,0.671224,-2.0255,-0.80882,-1.68607,-2.66164,0.685233,0.769952,0.561416,-1.05819,-1.82073,-1.63129,4.24767,4.84938,5.07526,4.40039,4.98945,4.71937,5.13058,5.43133,3.54749,4.96685,4.56913,5.52899,4.36293,4.64878,7.95417,5.53843,13.5415,7.14138,8.19453,9.58706,6.64034,4.81578,10.9245,7.58582,5.69624,4.5802,6.03801,15.631,3.84553,3.06429,0.440224,-0.427019,4.62328,0.601491,0.349828,-1.94949,-0.475813,0.671224,-2.0255,-0.80882,-1.68607,-2.66164,0.685233,0.769952,0.561416,-1.05819,-1.82073,-1.63129,4.24767,4.84938,5.07526,4.40039,4.98945,4.71937,5.13058,5.43133,3.54749,4.96685,4.56913,5.52899,4.36293,4.64878
-265.694,0.951213,0.0123662,9,511,0,310.268,2.86275,3.3594,2.2575,3.44729,2.75011,2.97816,2.71339,3.21477,3.73334,2.10812,4.50662,2.8667,3.77638,3.59083,3.82314,4.45212,2.19835,2.70566,2.22381,2.41068,2.62647,2.80234,3.4821,3.63903,4.1974,2.18615,3.70847,5.04698,0.341305,0.614785,1.93156,0.46036,1.1777,1.54023,1.07866,0.637703,0.126392,0.950241,0.811005,1.12383,0.751366,1.84861,1.40847,0.520216,-1.16793,0.380993,-1.89563,-1.30589,-0.804105,-1.07792,0.360373,0.537779,-0.577519,-2.33035,-1.70277,-0.680698,4.57349,4.46115,5.03288,4.24098,4.7978,4.79654,4.82504,5.43174,4.30459,4.72678,4.67586,4.86816,4.67188,5.16048,9.08561,4.93244,10.8421,8.23945,7.5973,10.0876,5.57173,5.8638,11.6546,5.12407,5.74786,7.93119,5.60028,16.8474,3.00364,3.35831,1.2691,-0.401437,4.7684,0.633509,1.40847,0.520216,-1.16793,0.380993,-1.89563,-1.30589,-0.804105,-1.07792,0.360373,0.537779,-0.577519,-2.33035,-1.70277,-0.680698,4.57349,4.46115,5.03288,4.24098,4.7978,4.79654,4.82504,5.43174,4.30459,4.72678,4.67586,4.86816,4.67188,5.16048
-260.142,0.995037,0.0125085,8,511,0,298.097,3.67873,2.97061,2.3221,2.76878,3.22536,5.28958,4.05459,3.25771,3.62536,2.1276,3.21245,2.72187,3.3531,3.62975,2.37808,3.34324,2.27334,5.40976,3.46763,4.86987,4.06898,4.72698,3.63937,4.05883,3.91817,2.80593,4.42946,2.50399,0.417812,0.777136,1.97348,0.3558,0.800615,1.13671,0.901887,0.601804,0.240866,1.09322,0.91387,1.00924,0.802709,1.68975,1.00318,0.139388,-1.24233,0.964346,-2.08572,-2.82081,-1.92161,-0.702369,1.17688,0.65273,0.269322,-1.13615,-0.937557,-1.27568,4.03348,5.11191,5.04022,5.5298,5.34247,5.1862,5.02,6.07099,3.49258,5.20331,4.69811,4.99379,4.86579,4.49834,7.65325,6.34105,13.1132,6.90794,7.68089,9.47738,5.6381,5.85372,11.2683,7.28629,6.05955,5.36113,6.358,16.2941,3.41637,3.55068,0.85996,-0.451264,4.93701,0.648999,1.00318,0.139388,-1.24233,0.964346,-2.08572,-2.82081,-1.92161,-0.702369,1.17688,0.65273,0.269322,-1.13615,-0.937557,-1.27568,4.03348,5.11191,5.04022,5.5298,5.34247,5.1862,5.02,6.07099,3.49258,5.20331,4.69811,4.99379,4.86579,4.49834
