# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=17
# stan_version_patch=0
# init=random
# enable_random_init=1
# seed=35
# chain_id=2
# iter=2000
# warmup=1000
# save_warmup=1
# thin=1
# refresh=200
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.95
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=15
# sampler_t=NUTS(diag_e)
# sample_file=bayes/samples/performance.samples_2.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,shape1.1,shape1.2,shape1.3,shape1.4,shape1.5,shape1.6,shape1.7,shape1.8,shape1.9,shape1.10,shape1.11,shape1.12,shape1.13,shape1.14,shape2.1,shape2.2,shape2.3,shape2.4,shape2.5,shape2.6,shape2.7,shape2.8,shape2.9,shape2.10,shape2.11,shape2.12,shape2.13,shape2.14,stretch.1,stretch.2,stretch.3,stretch.4,stretch.5,stretch.6,stretch.7,stretch.8,stretch.9,stretch.10,stretch.11,stretch.12,stretch.13,stretch.14,min_max.1.1,min_max.2.1,min_max.3.1,min_max.4.1,min_max.5.1,min_max.6.1,min_max.7.1,min_max.8.1,min_max.9.1,min_max.10.1,min_max.11.1,min_max.12.1,min_max.13.1,min_max.14.1,min_max.1.2,min_max.2.2,min_max.3.2,min_max.4.2,min_max.5.2,min_max.6.2,min_max.7.2,min_max.8.2,min_max.9.2,min_max.10.2,min_max.11.2,min_max.12.2,min_max.13.2,min_max.14.2,nu.1,nu.2,nu.3,nu.4,nu.5,nu.6,nu.7,nu.8,nu.9,nu.10,nu.11,nu.12,nu.13,nu.14,mu_shape1,mu_shape2,mu_stretch,mu_min,mu_max,mu_nu,x_min.1,x_min.2,x_min.3,x_min.4,x_min.5,x_min.6,x_min.7,x_min.8,x_min.9,x_min.10,x_min.11,x_min.12,x_min.13,x_min.14,x_max.1,x_max.2,x_max.3,x_max.4,x_max.5,x_max.6,x_max.7,x_max.8,x_max.9,x_max.10,x_max.11,x_max.12,x_max.13,x_max.14
-264.257,0.99199,0.0048134,10,1023,0,309.737,4.67034,3.59755,2.62858,4.03869,3.37118,3.05563,2.88231,2.25199,5.39557,3.45135,4.504,3.68326,4.09107,3.72839,3.22654,3.4436,2.20885,4.79925,2.752,2.42627,2.47171,4.49221,3.95506,3.44914,3.37945,3.02621,3.32364,2.99843,0.270049,0.599959,1.78998,0.354072,1.00844,1.24732,1.20371,0.653631,0.171852,1.20301,0.676558,1.14281,0.763578,1.62946,0.370856,0.238461,-1.65033,0.393231,-1.55255,-1.16867,-1.83801,0.406597,0.192777,-0.106255,-1.11971,-1.38842,-2.02791,-1.52288,4.17965,4.68307,5.02153,4.6332,4.79634,4.70095,4.85379,5.924,4.07453,4.37234,4.643,4.96606,4.61324,4.66614,7.08932,4.8507,14.3638,6.53605,6.60036,9.74083,8.22775,4.76217,11.4891,5.96785,6.0223,5.61576,6.9611,16.4939,3.62997,3.09797,1.03932,-0.292088,4.46536,0.622558,0.370856,0.238461,-1.65033,0.393231,-1.55255,-1.16867,-1.83801,0.406597,0.192777,-0.106255,-1.11971,-1.38842,-2.02791,-1.52288,4.17965,4.68307,5.02153,4.6332,4.79634,4.70095,4.85379,5.924,4.07453,4.37234,4.643,4.96606,4.61324,4.66614
-249.236,0.981936,0.0052093,9,1023,0,302.067,4.78444,3.38834,2.65625,2.98366,3.01102,3.30896,3.00506,2.27448,4.55508,3.06606,4.90868,2.51387,3.929,4.06975,4.3949,4.34184,2.56697,4.65546,3.22576,2.76515,3.06592,3.44157,4.7699,3.66364,3.30087,2.66394,3.17812,5.00513,0.329979,0.681191,1.93183,0.40334,0.964166,1.25551,1.10651,0.671347,0.133247,0.905915,0.584743,1.17364,0.843852,1.62125,0.425051,0.00162564,-1.74143,0.616893,-1.67348,-1.31604,-1.26762,-0.0333518,0.193735,0.0220479,-1.36104,-1.29604,-1.81422,-1.30081,4.51912,5.11807,5.06966,5.12765,5.1947,4.84659,5.13736,5.71566,4.28102,4.48946,4.58794,5.10721,4.44219,5.2922,8.0778,5.07853,12.3511,7.00148,8.48162,10.3385,7.855,4.65655,12.0173,5.59916,4.47706,6.51756,6.68191,17.7905,3.57339,3.38471,0.984418,-0.534757,4.67628,0.589551,0.425051,0.00162564,-1.74143,0.616893,-1.67348,-1.31604,-1.26762,-0.0333518,0.193735,0.0220479,-1.36104,-1.29604,-1.81422,-1.30081,4.51912,5.11807,5.06966,5.12765,5.1947,4.84659,5.13736,5.71566,4.28102,4.48946,4.58794,5.10721,4.44219,5.2922
-248.094,0.999345,0.00554524,10,1023,0,280.568,4.0475,3.12696,3.40824,2.51545,2.84236,3.47128,3.20672,3.8478,3.35054,3.08202,2.86517,3.18989,2.72718,3.53771,4.60702,4.08589,3.57693,4.06743,2.70829,3.13459,2.79855,4.62873,4.96622,3.80988,3.70951,3.00015,2.89294,4.63546,0.324635,0.739923,1.57965,0.491136,0.828421,1.18532,0.846614,0.719397,0.17142,1.16003,1.11585,1.19398,0.88423,1.53562,0.714205,0.289949,-2.12131,1.08387,-1.90642,-1.53528,-1.83136,-0.980654,1.00922,-0.0248774,0.570122,-0.912555,-0.491517,-0.991325,4.50918,4.95318,5.28124,4.74903,5.27126,4.986,5.05562,5.76363,4.28841,4.57839,4.64719,4.76578,4.50111,5.25445,7.55943,5.04299,11.5816,8.27318,7.98664,9.51565,5.58795,5.86931,11.1235,6.7266,7.17917,6.65864,4.82969,13.5621,3.35596,3.50382,0.762965,-0.494848,5.01312,0.610075,0.714205,0.289949,-2.12131,1.08387,-1.90642,-1.53528,-1.83136,-0.980654,1.00922,-0.0248774,0.570122,-0.912555,-0.491517,-0.991325,4.50918,4.95318,5.28124,4.74903,5.27126,4.986,5.05562,5.76363,4.28841,4.57839,4.64719,4.76578,4.50111,5.25445
-267,0.887995,0.00606566,10,1023,0,303.973,4.99199,4.20828,2.71811,4.17601,2.4391,2.82657,2.2131,4.10683,3.80736,4.55915,3.23582,5.00626,3.57751,3.2678,4.56474,3.25658,2.07849,4.27963,2.6013,2.77267,3.18076,5.82213,4.64267,4.26097,5.53347,3.67263,2.67923,4.42971,0.312805,0.709007,1.71462,0.314911,1.09662,1.4763,1.30459,0.405024,0.156302,0.696708,0.594703,0.897278,0.814302,1.97843,0.412812,-0.850957,-2.38061,-0.353701,-1.05925,-0.693174,-0.593495,-1.77441,1.10006,-1.42331,-0.00919328,-3.32644,-1.91803,-0.509536,4.3425,4.59586,4.94193,4.65172,5.14002,4.81524,5.25129,6.01106,4.08618,4.77329,5.49413,4.96354,4.37734,5.1419,8.74393,4.88176,11.2435,6.61361,9.80742,10.9031,6.60542,3.72417,11.3619,4.92991,4.93523,5.40083,7.10715,20.3769,3.86805,3.67077,0.737375,-0.831106,4.74589,0.677268,0.412812,-0.850957,-2.38061,-0.353701,-1.05925,-0.693174,-0.593495,-1.77441,1.10006,-1.42331,-0.00919328,-3.32644,-1.91803,-0.509536,4.3425,4.59586,4.94193,4.65172,5.14002,4.81524,5.25129,6.01106,4.08618,4.77329,5.49413,4.96354,4.37734,5.1419
-268.116,0.985432,0.00555966,10,1023,0,319.063,5.53674,3.3283,2.58695,4.44894,2.62289,3.30288,2.54312,4.10355,3.50548,3.99255,3.53386,3.81056,3.07536,3.1789,5.13217,3.4345,2.0353,3.70862,2.8443,2.67221,2.3783,3.06498,3.41064,5.47251,4.27554,3.34535,2.40423,2.79195,0.418162,0.668688,1.8153,0.360399,1.19078,1.3589,1.3977,0.453952,0.161603,0.680012,0.596168,0.865575,1.01648,1.87814,0.673179,-1.45216,-1.91707,-0.567505,-0.883399,-1.07915,-0.945643,-2.1686,0.86113,-0.964812,-0.303441,-3.31163,-1.39464,-0.74233,4.3157,5.13154,4.84144,4.50015,5.10453,4.78986,4.92875,5.23575,4.13739,5.19717,5.0979,5.31864,4.23115,4.64711,7.60808,6.35186,10.9836,7.90258,8.74236,11.2057,7.2589,3.90284,11.0618,6.41974,4.82463,6.27121,6.40167,17.7738,3.54879,3.72279,1.01767,-0.900825,4.71311,0.605444,0.673179,-1.45216,-1.91707,-0.567505,-0.883399,-1.07915,-0.945643,-2.1686,0.86113,-0.964812,-0.303441,-3.31163,-1.39464,-0.74233,4.3157,5.13154,4.84144,4.50015,5.10453,4.78986,4.92875,5.23575,4.13739,5.19717,5.0979,5.31864,4.23115,4.64711
-265.338,0.99295,0.00594564,10,1023,0,307.584,3.75962,3.29513,2.82802,2.48398,3.40516,4.11999,3.81411,2.56704,5.02018,3.37165,3.3003,2.35085,3.83934,4.94711,2.20924,2.46178,2.34212,3.56702,2.65548,2.64718,2.25672,2.08957,5.48681,3.60536,3.6948,2.10151,2.22361,4.2455,0.309233,0.829739,1.77235,0.457785,0.882661,1.035,0.945726,0.548152,0.107718,1.08415,1.06038,1.45067,0.751498,1.41403,0.789063,0.141976,-2.76587,1.03988,-2.7215,-2.16651,-3.0611,-0.993486,-0.511574,-0.111325,0.300018,-0.867767,-2.40187,-2.15208,4.10469,4.20141,5.06554,4.99606,4.94326,4.73668,4.57657,5.20194,4.559,4.51574,4.62739,4.98955,4.18405,4.87542,8.88239,4.96331,12.2235,9.24258,8.38922,8.2099,7.08354,5.49909,10.635,6.59424,5.57914,7.47203,4.89655,17.3339,3.81643,3.54737,1.00388,-0.932396,4.48384,0.6372,0.789063,0.141976,-2.76587,1.03988,-2.7215,-2.16651,-3.0611,-0.993486,-0.511574,-0.111325,0.300018,-0.867767,-2.40187,-2.15208,4.10469,4.20141,5.06554,4.99606,4.94326,4.73668,4.57657,5.20194,4.559,4.51574,4.62739,4.98955,4.18405,4.87542
-279.405,0.988355,0.00643115,10,1023,0,322.16,4.60813,6.20451,2.84173,3.34779,2.38981,3.14381,3.14353,3.62708,3.62022,3.89501,4.84962,3.33909,2.62742,4.06839,3.59753,2.193,2.49244,3.97681,2.25808,2.04503,3.59469,4.06867,2.15596,3.92903,3.72716,2.84046,3.78055,3.15885,0.431009,0.60783,1.73677,0.446034,1.10504,1.02875,0.951276,0.656149,0.271152,0.677342,0.880039,1.13063,1.07028,1.26447,0.785694,-2.56336,-2.53632,0.743364,-1.31733,-2.33886,-1.35299,-1.49019,1.25554,-1.62303,-1.01882,-1.45214,-0.781642,-2.45699,4.17592,4.07209,5.06006,4.78823,4.95202,4.54446,5.19898,5.65462,3.24406,4.6736,4.49551,4.80903,4.90676,5.02017,8.82185,4.90059,11.2132,6.49488,11.2553,8.64894,5.66402,6.23177,12.6214,4.9201,4.9255,4.91298,7.43277,15.3495,3.34975,2.93778,0.630718,-1.04623,4.97568,0.580801,0.785694,-2.56336,-2.53632,0.743364,-1.31733,-2.33886,-1.35299,-1.49019,1.25554,-1.62303,-1.01882,-1.45214,-0.781642,-2.45699,4.17592,4.07209,5.06006,4.78823,4.95202,4.54446,5.19898,5.65462,3.24406,4.6736,4.49551,4.80903,4.90676,5.02017
-266.107,0.965869,0.00690283,10,1023,0,320.861,4.8095,4.25649,3.09881,2.41774,3.35076,2.82726,3.20102,3.0895,4.50138,3.44915,3.58159,3.63888,2.7769,3.33343,5.12023,4.30648,2.89925,2.71771,3.3412,2.14581,2.76896,4.06456,2.62261,5.18021,5.52145,2.07674,3.17272,2.90028,0.265021,0.696546,1.85369,0.568428,1.20767,1.32956,1.08675,0.544259,0.283737,0.93366,0.968453,0.966,0.886112,1.52794,0.458773,0.0153955,-2.14365,0.96053,-1.56949,-1.12271,-1.56725,-0.725379,1.29539,-0.295572,0.311746,-2.76995,-0.886198,-1.62222,4.63433,4.48907,5.11364,4.37599,5.06426,4.9178,4.84533,5.98268,3.15266,4.93015,4.94713,4.65475,4.64324,4.97311,7.90729,5.38124,12.1719,9.51845,7.78185,12.3253,6.97655,5.14163,10.9175,7.40802,6.12336,7.06583,4.9936,16.9182,3.37483,3.76739,1.18863,-0.312931,4.6374,0.561039,0.458773,0.0153955,-2.14365,0.96053,-1.56949,-1.12271,-1.56725,-0.725379,1.29539,-0.295572,0.311746,-2.76995,-0.886198,-1.62222,4.63433,4.48907,5.11364,4.37599,5.06426,4.9178,4.84533,5.98268,3.15266,4.93015,4.94713,4.65475,4.64324,4.97311
-274.183,0.967246,0.0071499,9,511,0,311.285,3.83783,3.14975,3.18042,3.23908,2.47131,2.86434,2.78918,2.74018,4.48627,3.23861,3.31809,2.69156,2.79913,3.83835,3.85549,3.66913,2.68291,3.61239,2.64045,2.07277,3.85946,3.26309,2.97933,3.72135,3.71914,2.27629,5.38864,3.57678,0.251935,0.831733,1.71967,0.497353,0.907798,1.64106,1.11508,0.624696,0.250736,0.948086,0.814535,1.06044,0.751826,1.68636,0.762657,-0.425949,-2.13908,0.592244,-1.18207,-0.714632,-0.364175,-0.563845,0.953899,-0.802326,0.00036378,-1.86675,0.0469076,-1.58723,4.21967,5.01689,5.05516,4.64584,5.23568,4.70193,5.18572,5.52955,3.27549,4.59498,4.8533,4.95274,5.04332,4.94087,7.85002,5.69377,16.1851,7.61787,9.01358,12.6899,5.81756,5.51556,13.7194,5.43228,6.45666,6.87945,5.09412,13.6514,3.60969,3.53276,0.88736,-0.284952,4.8212,0.741676,0.762657,-0.425949,-2.13908,0.592244,-1.18207,-0.714632,-0.364175,-0.563845,0.953899,-0.802326,0.00036378,-1.86675,0.0469076,-1.58723,4.21967,5.01689,5.05516,4.64584,5.23568,4.70193,5.18572,5.52955,3.27549,4.59498,4.8533,4.95274,5.04332,4.94087
-285.489,0.98703,0.00741992,9,511,0,328.9,3.87711,2.9413,2.57165,2.03117,2.71933,2.12091,2.82238,3.0568,2.34508,2.79922,4.21174,2.16126,2.93553,3.28413,2.9935,2.75868,2.46291,2.82686,2.04217,2.22442,2.31188,3.3712,3.04589,4.34334,2.57477,2.11945,2.09545,2.57128,0.355932,0.757429,1.69957,0.411622,0.956145,1.44732,1.14632,0.589993,0.148882,0.966472,0.609597,1.23107,0.852868,1.76471,1.12052,0.124081,-1.49192,1.16996,-1.85359,0.0270815,-1.81038,-1.15642,1.44389,0.375556,-0.752355,-0.0598238,-1.21573,-1.05695,4.27934,4.51734,5.00266,5.06764,4.99406,4.79711,5.02019,5.55096,4.11105,4.55252,4.35204,4.61541,4.20663,4.63388,7.91819,3.51878,8.07747,8.06809,8.78944,7.68741,7.59969,5.88372,9.38499,6.322,4.58529,5.48803,7.06506,18.0687,3.1454,2.96423,0.883009,-0.199121,4.73416,0.568413,1.12052,0.124081,-1.49192,1.16996,-1.85359,0.0270815,-1.81038,-1.15642,1.44389,0.375556,-0.752355,-0.0598238,-1.21573,-1.05695,4.27934,4.51734,5.00266,5.06764,4.99406,4.79711,5.02019,5.55096,4.11105,4.55252,4.35204,4.61541,4.20663,4.63388
-278.293,0.999009,0.00793849,9,511,0,322.177,2.66599,3.71942,2.85457,2.16236,2.64326,2.04771,3.33315,3.05717,3.46555,2.17632,4.03927,2.12371,2.97548,3.20811,3.94932,4.08652,2.12158,2.65815,2.45581,2.92495,2.65284,2.82725,3.65936,3.7656,2.15992,3.57671,2.69324,4.43898,0.371542,0.784173,1.56049,0.497988,0.910263,1.34839,1.01326,0.583274,0.220124,1.01721,0.754505,0.851087,1.21763,1.83628,1.5106,0.431535,-1.93083,1.26641,-1.47356,0.353023,-2.11843,-1.06557,1.33106,0.502987,-0.786513,-0.630646,-0.462198,-0.439559,4.34766,4.45344,4.7579,4.60061,5.0936,5.14036,4.85539,5.41526,3.61337,5.16607,4.22846,5.95437,4.27808,5.12638,7.54555,5.42694,9.33718,7.3155,7.64825,8.60842,7.45879,5.56637,8.90551,6.6349,4.57174,4.63711,5.45156,16.7799,2.70776,2.99312,1.09242,-0.357866,4.61153,0.711966,1.5106,0.431535,-1.93083,1.26641,-1.47356,0.353023,-2.11843,-1.06557,1.33106,0.502987,-0.786513,-0.630646,-0.462198,-0.439559,4.34766,4.45344,4.7579,4.60061,5.0936,5.14036,4.85539,5.41526,3.61337,5.16607,4.22846,5.95437,4.27808,5.12638
-272.639,0.698091,0.00864864,9,1023,0,319.784,3.05639,2.89984,2.52613,2.23212,3.01394,2.03908,2.98664,3.13777,2.96956,2.09446,3.81768,2.37988,2.63842,2.96782,4.15781,3.60187,2.29063,2.58246,2.10935,2.57713,2.30335,2.24145,2.584,3.79747,2.15498,3.70912,2.85711,2.77255,0.350222,0.743637,1.67309,0.542584,1.00556,1.43274,1.02028,0.499684,0.218541,1.12262,0.778841,0.764117,1.10955,1.96219,1.55837,0.130748,-1.48915,1.05252,-1.96515,0.216525,-1.65856,-1.47018,1.22284,0.601634,-0.428685,-0.814319,-0.281233,-0.434635,4.37802,4.74526,5.07643,4.54199,4.67365,5.02244,4.62404,5.25169,3.91027,5.30181,4.19828,5.81602,4.42819,4.71134,8.93524,5.10848,9.45066,7.96546,9.06324,8.64802,6.48636,5.4386,9.25055,6.26423,4.39369,4.72486,5.82232,16.4767,3.16232,2.96727,1.07568,-0.219292,4.53403,0.788224,1.55837,0.130748,-1.48915,1.05252,-1.96515,0.216525,-1.65856,-1.47018,1.22284,0.601634,-0.428685,-0.814319,-0.281233,-0.434635,4.37802,4.74526,5.07643,4.54199,4.67365,5.02244,4.62404,5.25169,3.91027,5.30181,4.19828,5.81602,4.42819,4.71134
-271.217,0.964387,0.00591668,10,1023,0,318.765,3.17319,3.45686,3.0677,2.58245,2.51762,2.20845,2.5929,3.25162,4.47058,3.29927,3.43942,2.36807,2.72087,3.08538,3.07361,2.45007,2.56089,3.30461,2.25457,2.03428,2.98646,3.19433,3.1567,3.61345,2.29356,2.92833,2.21606,2.97376,0.274063,0.904276,1.93769,0.444909,1.02022,1.46058,1.21282,0.474848,0.149574,1.06254,1.1717,1.45272,1.0063,1.79773,0.63046,0.410591,-1.86989,1.00811,-1.49594,-0.0292151,-0.678998,-1.34845,0.395959,0.165504,0.01243,-0.269876,-0.659717,-0.595145,4.45689,4.37051,5.04198,4.65554,4.93644,4.72775,4.9953,5.68486,3.65228,4.33889,4.25048,5.08955,4.20405,4.83211,7.76869,4.3703,13.8566,7.67292,7.18067,11.4468,6.91772,6.15516,13.2577,5.91275,6.91488,9.34774,6.38269,16.4562,3.34534,3.09555,0.589931,-0.320564,4.97738,0.480634,0.63046,0.410591,-1.86989,1.00811,-1.49594,-0.0292151,-0.678998,-1.34845,0.395959,0.165504,0.01243,-0.269876,-0.659717,-0.595145,4.45689,4.37051,5.04198,4.65554,4.93644,4.72775,4.9953,5.68486,3.65228,4.33889,4.25048,5.08955,4.20405,4.83211
-281.373,0.992865,0.00611316,9,511,0,333.44,3.39921,3.60866,2.75594,3.51855,2.32363,2.16062,2.44847,3.94207,4.23111,2.66556,4.33025,2.27741,2.82991,2.94134,3.664,2.47911,2.51583,3.88173,2.16147,2.02943,2.78037,2.75882,2.57028,4.52439,2.18593,2.72962,2.29099,3.07862,0.273902,1.00814,1.79759,0.521346,1.06948,1.56334,1.16157,0.544844,0.164011,0.95837,1.42326,1.42588,0.942037,1.84258,0.62222,0.091554,-1.94888,0.674479,-1.51504,-0.209254,-0.648149,-1.53256,0.688637,0.282439,0.0835099,-0.470092,-0.543927,-0.723463,4.50907,4.33001,5.10806,4.52258,4.94157,4.91714,4.97765,5.36705,3.83754,4.73343,4.08646,5.07792,4.19401,4.91229,7.30242,4.86392,13.9368,7.09566,7.7584,10.4431,6.43198,5.97255,13.2173,5.07264,6.78022,8.23525,6.87892,20.6891,3.31371,3.34772,0.451978,-0.185248,5.10677,0.541108,0.62222,0.091554,-1.94888,0.674479,-1.51504,-0.209254,-0.648149,-1.53256,0.688637,0.282439,0.0835099,-0.470092,-0.543927,-0.723463,4.50907,4.33001,5.10806,4.52258,4.94157,4.91714,4.97765,5.36705,3.83754,4.73343,4.08646,5.07792,4.19401,4.91229
-278.109,0.966911,0.006597,9,511,0,332.782,4.37447,3.13621,3.14958,3.25194,2.68716,2.141,2.61011,3.27139,3.74494,3.20425,3.24793,2.55495,2.80076,2.832,3.37921,2.23646,2.33239,3.68719,2.36486,2.02435,3.85587,4.36147,3.59501,4.86279,2.30337,2.31341,2.28163,3.60895,0.282407,1.19885,1.73404,0.495476,1.08907,1.6171,1.15644,0.564007,0.19209,0.986885,1.35474,1.40592,0.97671,1.85772,0.407164,0.311978,-1.94334,0.679998,-1.48534,-0.0617051,-0.231849,-1.37742,0.840981,0.402262,0.14191,-0.505605,-1.07758,-0.253731,4.26571,4.41115,4.73764,4.60695,4.88212,4.86619,5.06107,6.38576,4.12525,4.74436,4.21794,4.53754,4.22122,5.09441,6.48126,5.18421,12.0918,7.50761,8.55107,11.3028,5.83715,5.67816,12.2011,5.08023,6.87633,7.82442,6.64373,20.8117,3.20899,3.21458,0.771195,0.197102,4.84743,0.563747,0.407164,0.311978,-1.94334,0.679998,-1.48534,-0.0617051,-0.231849,-1.37742,0.840981,0.402262,0.14191,-0.505605,-1.07758,-0.253731,4.26571,4.41115,4.73764,4.60695,4.88212,4.86619,5.06107,6.38576,4.12525,4.74436,4.21794,4.53754,4.22122,5.09441
-277.997,0.983052,0.00683857,9,511,0,328.977,3.73262,3.25505,2.41314,2.51832,2.99307,3.18274,2.17654,3.38468,4.04682,3.21938,2.99366,2.15734,2.62407,3.1609,3.36656,2.5549,2.13278,2.85795,2.62882,3.49699,2.08501,2.35514,3.09738,2.73332,5.48718,2.18434,3.02319,2.43008,0.398614,0.729152,2.00239,0.435191,0.771894,1.38213,1.19663,0.450738,0.130483,1.2164,0.929022,1.29008,1.08527,2.10747,1.22103,-0.462904,-0.569425,0.918829,-1.37276,-0.600725,-0.879953,-2.81736,0.180589,-0.00221648,0.467701,-0.529858,-0.407541,-0.60272,4.28679,4.2828,4.78229,4.63097,5.02046,4.98254,5.02666,5.24003,4.13217,4.2589,5.21181,4.99616,4.66071,4.45235,8.70517,7.27049,10.1505,7.78822,6.13224,8.80607,7.09572,5.76632,12.0588,8.27268,7.03365,6.99168,5.23484,15.4414,3.02233,2.52319,1.12849,-0.744722,4.80601,0.522541,1.22103,-0.462904,-0.569425,0.918829,-1.37276,-0.600725,-0.879953,-2.81736,0.180589,-0.00221648,0.467701,-0.529858,-0.407541,-0.60272,4.28679,4.2828,4.78229,4.63097,5.02046,4.98254,5.02666,5.24003,4.13217,4.2589,5.21181,4.99616,4.66071,4.45235
-267.862,0.954736,0.0072641,9,511,0,317.82,2.98189,3.9863,2.14829,2.79622,3.04004,3.46852,2.6411,2.782,3.53372,3.2301,2.77687,2.43725,3.46627,2.57465,4.44902,4.22875,2.22813,4.62869,2.91306,2.41499,4.56895,2.70042,4.73985,3.83672,2.66106,2.34388,3.20595,3.07644,0.290224,0.789989,1.9546,0.586928,1.01121,1.29352,1.20652,0.55457,0.200995,1.03821,0.974021,1.47635,0.931437,1.95945,1.61704,-0.0573215,-0.696914,1.00358,-1.66574,-1.47928,-0.48214,-0.652845,1.0303,0.0179652,0.651932,-0.541058,-0.909546,-0.207413,4.51908,4.51233,5.10422,4.8743,5.14039,4.54378,5.66673,5.15789,4.2528,4.5524,4.34139,4.98015,4.55262,5.00304,8.0415,4.43677,11.0324,7.22928,8.8762,10.1208,6.11543,4.26912,11.0675,6.45593,4.92811,5.9693,6.51804,20.2563,3.03962,3.63338,0.793496,0.317826,4.90754,0.548407,1.61704,-0.0573215,-0.696914,1.00358,-1.66574,-1.47928,-0.48214,-0.652845,1.0303,0.0179652,0.651932,-0.541058,-0.909546,-0.207413,4.51908,4.51233,5.10422,4.8743,5.14039,4.54378,5.66673,5.15789,4.2528,4.5524,4.34139,4.98015,4.55262,5.00304
-267.067,0.494763,0.00738782,9,511,0,311.397,3.31379,3.27183,2.14553,3.10967,2.8321,2.92863,2.59576,2.75024,3.5222,2.97853,2.72247,2.21853,2.89865,3.02829,4.60495,3.91025,2.16724,4.28824,2.77313,3.55061,2.58538,2.75551,3.44843,5.16693,3.58878,2.20032,3.94863,2.51885,0.352333,0.697775,2.177,0.48105,1.2361,1.44943,1.2234,0.590672,0.21201,0.78106,1.24664,1.02529,0.938559,1.99059,0.771135,0.275109,-0.531084,0.727418,-1.54087,-0.632303,-0.609793,-0.363905,1.17366,-0.102623,0.796554,-0.443814,-0.574404,-0.598511,4.52969,4.6226,4.72465,4.80508,4.93241,5.15289,4.79063,5.45332,4.1351,5.3167,4.58929,4.76984,4.99211,4.54991,5.95539,5.31365,13.0381,8.3239,10.0848,11.0609,6.93179,4.60142,11.1858,6.48862,5.0679,6.31475,5.34755,17.8076,2.93206,3.72414,0.903862,-0.168953,4.98171,0.659672,0.771135,0.275109,-0.531084,0.727418,-1.54087,-0.632303,-0.609793,-0.363905,1.17366,-0.102623,0.796554,-0.443814,-0.574404,-0.598511,4.52969,4.6226,4.72465,4.80508,4.93241,5.15289,4.79063,5.45332,4.1351,5.3167,4.58929,4.76984,4.99211,4.54991
-267.043,0.80929,0.00373778,10,1023,0,312.056,4.51237,3.53228,2.13706,2.21972,2.58892,2.93156,3.0885,3.24053,3.04092,3.76874,3.1063,2.13312,3.68725,2.57767,4.22687,4.01742,2.72107,3.994,2.10529,3.04298,3.5902,4.22338,3.63368,3.39044,3.40148,2.5867,3.99486,2.53211,0.191117,0.614663,2.24221,0.438499,1.0183,1.22438,1.07204,0.752577,0.205444,1.06661,0.869675,1.29866,0.889228,2.08603,0.479369,-0.230921,0.0797536,1.05838,-1.67087,-1.0189,-1.20001,-0.853336,1.36613,-0.441573,0.347733,-0.695198,-1.09748,-0.169221,4.49144,4.76737,5.09332,5.14793,4.88736,5.10964,5.19985,5.74958,3.65337,4.32139,4.68855,5.24692,4.78001,4.65368,7.78177,4.32149,9.55827,9.40411,12.1016,9.44141,7.02797,6.27383,13.464,6.63177,7.18033,5.66037,6.95385,18.4477,2.56895,3.34428,1.15921,-0.00410473,5.0259,0.686555,0.479369,-0.230921,0.0797536,1.05838,-1.67087,-1.0189,-1.20001,-0.853336,1.36613,-0.441573,0.347733,-0.695198,-1.09748,-0.169221,4.49144,4.76737,5.09332,5.14793,4.88736,5.10964,5.19985,5.74958,3.65337,4.32139,4.68855,5.24692,4.78001,4.65368
-280.947,0.997684,0.00305572,11,2047,0,313.192,3.07545,3.72136,2.45942,2.86048,3.20473,2.77963,2.32737,2.15273,2.36896,2.17854,4.54617,2.25001,2.80556,3.34669,3.2409,3.97101,2.13051,3.37415,3.293,2.48767,2.47841,2.63925,4.62407,3.92573,3.13921,2.03558,3.02203,4.41886,0.505004,0.889934,1.98025,0.442886,0.905348,1.41374,1.10014,0.697251,0.162923,1.113,0.515383,1.49536,0.967479,1.76844,1.4308,0.0755891,-1.73067,0.719075,-1.18797,-0.989219,-0.386735,-0.0867427,1.69764,0.611766,-1.5383,-0.536533,-0.318726,-0.50925,4.30743,4.55843,5.00779,4.63107,5.28678,4.79729,4.85261,5.50664,4.08178,5.07306,4.7067,4.80034,4.31036,5.08154,9.6277,6.1561,13.7772,6.56431,6.95721,12.4894,5.63274,4.62006,9.78038,5.92207,4.93232,6.61817,4.95665,15.0703,3.48034,3.42157,0.686796,0.26484,4.72107,0.509771,1.4308,0.0755891,-1.73067,0.719075,-1.18797,-0.989219,-0.386735,-0.0867427,1.69764,0.611766,-1.5383,-0.536533,-0.318726,-0.50925,4.30743,4.55843,5.00779,4.63107,5.28678,4.79729,4.85261,5.50664,4.08178,5.07306,4.7067,4.80034,4.31036,5.08154
